"","GEOID","NAME","label","estimate","measure_type"
"1376","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",60,"total_private_public"
"1377","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",81,"total_private_public"
"1378","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",81,"total_private_public"
"1379","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 15 to 17",55,"total_private_public"
"1380","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",55,"total_private_public"
"1381","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",52,"total_private_public"
"1382","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",33,"total_private_public"
"1383","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",85,"total_private_public"
"1384","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",3,"total_private_public"
"1385","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",182,"total_private_public"
"1386","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",8,"total_private_public"
"1387","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 35 years and over",1230,"total_private_public"
"1388","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",6,"total_private_public"
"1389","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",137,"total_private_public"
"1390","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",32,"total_private_public"
"1391","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",88,"total_private_public"
"1392","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",16,"total_private_public"
"1393","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",49,"total_private_public"
"1394","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",16,"total_private_public"
"1395","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",10683,"total_private_public"
"1396","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",1000,"total_private_public"
"1397","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",7408,"total_private_public"
"1398","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",630,"total_private_public"
"1399","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",2846,"total_private_public"
"1400","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",2025,"total_private_public"
"1401","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",1907,"total_private_public"
"1402","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",1803,"total_private_public"
"1403","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",472,"total_private_public"
"1404","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",2275,"total_private_public"
"1405","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",892,"total_private_public"
"1406","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",1383,"total_private_public"
"1407","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",1249,"total_private_public"
"1408","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",757,"total_private_public"
"1409","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",3225,"total_private_public"
"1410","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",3203,"total_private_public"
"1411","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",2787,"total_private_public"
"1412","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",2754,"total_private_public"
"1413","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 15 to 17",1470,"total_private_public"
"1414","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",1470,"total_private_public"
"1415","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",544,"total_private_public"
"1416","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",341,"total_private_public"
"1417","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",1629,"total_private_public"
"1418","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",622,"total_private_public"
"1419","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",5745,"total_private_public"
"1420","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",888,"total_private_public"
"1421","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 35 years and over",17890,"total_private_public"
"1422","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",648,"total_private_public"
"1423","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",2173,"total_private_public"
"1424","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",789,"total_private_public"
"1425","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",1095,"total_private_public"
"1426","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",271,"total_private_public"
"1427","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",1078,"total_private_public"
"1428","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",518,"total_private_public"
"1429","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",1746,"total_private_public"
"1430","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",184,"total_private_public"
"1431","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",1219,"total_private_public"
"1432","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",97,"total_private_public"
"1433","4824600","Jarrell Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",468,"total_private_public"
